site;plot;treatment;recorded_by;date;transect;subplot;position_m;area_m2;canopy_openness;pH;species;height_cm;diameter_cm;notes;shoot;in_exclosure;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;2;24-29;5;;;Sorbus aucuparia;<20;;"""groddplantor""";FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Quercus sp.;20-130;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;3;57-62;5;;;Sorbus aucuparia;>130;0.1-5;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Sorbus aucuparia;20-130;;;FALSE;FALSE;
Rya åsar;SV;control;Malin K;2001-09-07;SV35;4;64-69;5;;;Betula sp.;>130;48;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Rya åsar;NO;thinned;Malin K;2001-09-07;NO105;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
